wav,spec
4024.0369,9.979982181440679e-14
4024.9373,9.962343659513066e-14
4025.8374,9.945935435309575e-14
4026.7378,9.954040552834894e-14
4027.6379,9.978021796163526e-14
4028.5381,9.994296565255638e-14
4029.4385,9.990330950840604e-14
4030.3386,9.962060806837132e-14
4031.239,9.915098412272405e-14
4032.1391,9.888557877247728e-14
4033.0393,9.890537308222515e-14
4033.9396,9.900705227101749e-14
4034.8398,9.909287918518129e-14
4035.7402,9.922068610889547e-14
4036.6403,9.944423889081277e-14
4037.5404,9.974434779822398e-14
4038.4408,1.0003767684195572e-13
4039.341,1.0010404847622453e-13
4040.2413,9.991994120384813e-14
4041.1415,9.971615531710659e-14
4042.0416,9.962918369627431e-14
4042.942,9.97388236854032e-14
4043.8421,9.982101754309699e-14
4044.7425,9.945388815488288e-14
4045.6427,9.868143628685874e-14
4046.5428,9.815179551876872e-14
4047.4432,9.838482889547747e-14
4048.3433,9.910099258152175e-14
4049.2437,9.957809195461955e-14
4050.1438,9.965050682112676e-14
4051.044,9.967576747297303e-14
4051.9443,9.971648550505889e-14
4052.8445,9.962233034809124e-14
4053.7449,9.944354425193236e-14
4054.645,9.929659360241131e-14
4055.5451,9.916505125487596e-14
4056.4455,9.914399632277305e-14
4057.3457,9.917085532320464e-14
4058.246,9.907804670486698e-14
4059.1462,9.899507160565931e-14
4060.0463,9.910514052426467e-14
4060.9467,9.937481633431637e-14
4061.8468,9.952780322161509e-14
4062.7472,9.930857250774728e-14
4063.6474,9.888306885979327e-14
4064.5475,9.926683503456032e-14
4065.4479,1.0251125266407942e-13
4066.348,1.1113540412733874e-13
4067.2484,1.2703941913667114e-13
4068.1485,1.4859128132729684e-13
4069.0487,1.6764009277636907e-13
4069.9491,1.7305142552454782e-13
4070.8492,1.6094058470362797e-13
4071.7496,1.3899150119618254e-13
4072.6497,1.1920045998051666e-13
4073.5499,1.0857694817474722e-13
4074.4502,1.0712472444704937e-13
4075.3504,1.1161492019162839e-13
4076.2508,1.1816027869040757e-13
4077.1509,1.2239539896488122e-13
4078.051,1.2121746550594808e-13
4078.9514,1.1535477218594805e-13
4079.8516,1.0831180615748293e-13
4080.7519,1.0301389365789329e-13
4081.6521,1.0020295608373716e-13
4082.5522,9.901625148365267e-14
4083.4526,9.840237229529034e-14
4084.3527,9.795042107203067e-14
4085.2531,9.761560437821941e-14
4086.1532,9.749671599883314e-14
4087.0534,9.763700997035953e-14
4087.9538,9.785585767469023e-14
4088.8539,9.799618613034997e-14
4089.7543,9.796946895534511e-14
4090.6544,9.773708720428995e-14
4091.5546,9.739899551937156e-14
4092.4549,9.703892030860071e-14
4093.3551,9.670952662330789e-14
4094.2555,9.655981772001032e-14
4095.1556,9.654315636825122e-14
4096.0557,9.716494286021887e-14
4096.9561,1.0249316744441752e-13
4097.8565,1.275288425229885e-13
4098.7566,2.1092091734078764e-13
4099.6568,4.177017680620601e-13
4100.5569,7.943635640567229e-13
4101.4571,1.2749735057091897e-12
4102.3577,1.6453081378695322e-12
4103.2578,1.6810962302869172e-12
4104.158,1.3587221437310838e-12
4105.0581,8.789426167297173e-13
4105.9582,4.734508358575933e-13
4106.8589,2.368844858402269e-13
4107.759,1.3614540410620292e-13
4108.6591,1.040657949930987e-13
4109.5593,9.639786179606825e-14
4110.4594,9.503472615758956e-14
4111.36,9.494489872665976e-14
4112.2602,9.520950535097589e-14
4113.1603,9.560040399298594e-14
4114.0605,9.595480169844403e-14
4114.9606,9.618672520528595e-14
4115.8612,9.636095951845595e-14
4116.7614,9.660909646340436e-14
4117.6615,9.677848806920051e-14
4118.5616,9.674352916520549e-14
4119.4618,9.657921723861285e-14
4120.3624,9.659175815049635e-14
4121.2625,9.679630465306389e-14
4122.1627,9.698149935093329e-14
4123.0628,9.708623558072009e-14
4123.963,9.714449896620806e-14
4124.8636,9.731220011250027e-14
4125.7637,9.759001241107161e-14
4126.6639,9.773432380317943e-14
4127.564,9.765719666152253e-14
4128.4641,9.751410567751302e-14
4129.3648,9.752448763937457e-14
4130.2649,9.764449128457823e-14
4131.165,9.768741182730794e-14
4132.0652,9.756407626572585e-14
4132.9653,9.729950679368856e-14
4133.8659,9.717832831761102e-14
4134.7661,9.726608025543891e-14
4135.6662,9.747688009002531e-14
4136.5664,9.785718358355778e-14
4137.4665,9.80967118333045e-14
4138.3671,9.809800999669261e-14
4139.2673,9.816824015219812e-14
4140.1674,9.82773937223465e-14
4141.0675,9.828780303248936e-14
4141.9677,9.821193757398344e-14
4142.8683,9.78340523939373e-14
4143.7684,9.71847780423158e-14
4144.6686,9.682222906591466e-14
4145.5687,9.71231055790018e-14
4146.4689,9.76886394274595e-14
4147.3695,9.799938426912253e-14
4148.2696,9.803893110663505e-14
4149.1698,9.797433204122616e-14
4150.0699,9.786096673349501e-14
4150.97,9.776623547595439e-14
4151.8707,9.78315840458293e-14
4152.7708,9.790513125918936e-14
4153.6709,9.781870884496314e-14
4154.5711,9.761979078338045e-14
4155.4712,9.745529388440004e-14
4156.3718,9.743160246742909e-14
4157.272,9.745098010445993e-14
4158.1721,9.750075928250892e-14
4159.0723,9.767479245779464e-14
4159.9724,9.787211376703006e-14
4160.873,9.798021274403623e-14
4161.7732,9.79433465058702e-14
4162.6733,9.789723971837894e-14
4163.5734,9.79042970883775e-14
4164.4736,9.787222116390217e-14
4165.3742,9.782627872835465e-14
4166.2743,9.780825619953029e-14
4167.1745,9.7742910781347e-14
4168.0746,9.759271460579322e-14
4168.9748,9.752651900450961e-14
4169.8754,9.768687586065391e-14
4170.7755,9.780755345329588e-14
4171.6757,9.761520488082787e-14
4172.5758,9.711103457621014e-14
4173.4759,9.66076221928937e-14
4174.3766,9.65270961211504e-14
4175.2767,9.679629574542324e-14
4176.1768,9.708821194767873e-14
4177.077,9.727430489760505e-14
4177.9771,9.717683507938938e-14
4178.8777,9.691218533859498e-14
4179.7779,9.696980067941847e-14
4180.678,9.733351232388551e-14
4181.5782,9.750042526528179e-14
4182.4783,9.732134179613932e-14
4183.3789,9.716379702992608e-14
4184.2791,9.71846398706031e-14
4185.1792,9.725779777295254e-14
4186.0793,9.737082521222185e-14
4186.9795,9.729146049793421e-14
4187.8801,9.691417732030427e-14
4188.7802,9.674090934417337e-14
4189.6804,9.699416060046419e-14
4190.5805,9.728685123364023e-14
4191.4807,9.734010880073769e-14
4192.3813,9.721497158071967e-14
4193.2814,9.729123293029022e-14
4194.1816,9.75421321553883e-14
4195.0817,9.756249253884236e-14
4195.9818,9.727415919022606e-14
4196.8825,9.702589464351278e-14
4197.7826,9.6937647370178e-14
4198.6827,9.669023278335832e-14
4199.5829,9.643003190298944e-14
4200.483,9.653035979638111e-14
4201.3836,9.669920860586093e-14
4202.2838,9.658711729973403e-14
4203.1839,9.64846772788101e-14
4204.0841,9.662603970261354e-14
4204.9842,9.676062775421962e-14
4205.8848,9.678374920093222e-14
4206.785,9.687639329710269e-14
4207.6851,9.699901324436988e-14
4208.5852,9.71065686895601e-14
4209.4854,9.714879203725077e-14
4210.386,9.704177289677465e-14
4211.2861,9.694953467328693e-14
4212.1863,9.706585135175859e-14
4213.0864,9.719895133425112e-14
4213.9866,9.717652612440986e-14
4214.8872,9.703224835992531e-14
4215.7873,9.666562722816843e-14
4216.6875,9.622263749597676e-14
4217.5876,9.622586399018379e-14
4218.4877,9.655000717481403e-14
4219.3884,9.685681233991428e-14
4220.2885,9.70370129005401e-14
4221.1886,9.712072501431573e-14
4222.0888,9.71590527775487e-14
4222.9889,9.702681648567278e-14
4223.8895,9.676475504503496e-14
4224.7897,9.644984831130452e-14
4225.6898,9.600798234539864e-14
4226.59,9.530164019045083e-14
4227.4901,9.460984449799011e-14
4228.3907,9.475618106630078e-14
4229.2909,9.570816517470707e-14
4230.191,9.650650709230039e-14
4231.0911,9.678915477474846e-14
4231.9913,9.685634668513343e-14
4232.8919,9.670842983783816e-14
4233.7921,9.63432155193185e-14
4234.6922,9.61762182792342e-14
4235.5923,9.632449178029338e-14
4236.4925,9.6262700868895e-14
4237.3931,9.600990285221967e-14
4238.2932,9.604388144516687e-14
4239.1934,9.623318675524145e-14
4240.0935,9.631035380369646e-14
4240.9936,9.639981820749603e-14
4241.8943,9.660093127787074e-14
4242.7944,9.662826381494954e-14
4243.6946,9.643091826406683e-14
4244.5947,9.647181977740084e-14
4245.4948,9.67307323351268e-14
4246.3955,9.672900156927746e-14
4247.2956,9.636847823195933e-14
4248.1957,9.599069447850184e-14
4249.0959,9.585099513185161e-14
4249.996,9.579771156047868e-14
4250.8966,9.564641862107443e-14
4251.7968,9.572407538603461e-14
4252.6969,9.616319806913583e-14
4253.5971,9.6468676791358e-14
4254.4972,9.631475832695868e-14
4255.3978,9.59735447146833e-14
4256.298,9.588322588033293e-14
4257.1981,9.619470308137776e-14
4258.0982,9.655714575975948e-14
4258.9984,9.645579722389982e-14
4259.899,9.600836867179627e-14
4260.7991,9.557642715134053e-14
4261.6993,9.533063263792008e-14
4262.5994,9.548975299774494e-14
4263.4996,9.599118190715224e-14
4264.4002,9.639792650683087e-14
4265.3003,9.647248782232797e-14
4266.2005,9.648008478969982e-14
4267.1006,9.652829031500767e-14
4268.0007,9.635176293136352e-14
4268.9014,9.604339814113342e-14
4269.8015,9.587796635707047e-14
4270.7016,9.568257002268188e-14
4271.6018,9.519288277705819e-14
4272.5019,9.468820123522908e-14
4273.4026,9.472774635122585e-14
4274.3027,9.504485734526129e-14
4275.2028,9.508813814752351e-14
4276.103,9.511245050544412e-14
4277.0031,9.550038619307474e-14
4277.9037,9.598441242825797e-14
4278.8039,9.62157127392971e-14
4279.704,9.607888235495943e-14
4280.6042,9.568318011968981e-14
4281.5043,9.541180229542918e-14
4282.4049,9.541758731370663e-14
4283.3051,9.547879923597022e-14
4284.2052,9.562050950491041e-14
4285.1053,9.573689216070491e-14
4286.0055,9.551222049129203e-14
4286.9061,9.518898904389626e-14
4287.8062,9.512951772418966e-14
4288.7064,9.515928861134491e-14
4289.6065,9.492065891330827e-14
4290.5067,9.444441087563684e-14
4291.4073,9.423509818174325e-14
4292.3074,9.453447413847785e-14
4293.2076,9.504871082337526e-14
4294.1077,9.532848495141063e-14
4295.0078,9.518492057408127e-14
4295.9085,9.49397922283119e-14
4296.8086,9.483789394658876e-14
4297.7087,9.468781495618345e-14
4298.6089,9.440843214671283e-14
4299.509,9.395513407747769e-14
4300.4097,9.337627311219513e-14
4301.3098,9.31502021460106e-14
4302.2099,9.334356538331064e-14
4303.1101,9.344437847091614e-14
4304.0102,9.34559430745351e-14
4304.9108,9.366999844319852e-14
4305.811,9.385803695424772e-14
4306.7111,9.38756903456722e-14
4307.6113,9.372268652602324e-14
4308.5114,9.330605191519653e-14
4309.412,9.297112402479683e-14
4310.3122,9.307611729132742e-14
4311.2123,9.333803312411154e-14
4312.1124,9.344133585128992e-14
4313.0126,9.350232452691438e-14
4313.9132,9.36362720326722e-14
4314.8133,9.376929439825813e-14
4315.7135,9.406811538464072e-14
4316.6136,9.475246438080637e-14
4317.5138,9.546495956064519e-14
4318.4144,9.570611058779126e-14
4319.3145,9.557976236965912e-14
4320.2147,9.540916340783194e-14
4321.1148,9.516954441810445e-14
4322.0149,9.484496902667901e-14
4322.9156,9.462044978224729e-14
4323.8157,9.419945250375023e-14
4324.7158,9.345663930467808e-14
4325.616,9.27917124849786e-14
4326.5161,9.242858347275254e-14
4327.4168,9.266242462669376e-14
4328.3169,9.338666110471295e-14
4329.217,9.395111771600467e-14
4330.1172,9.405338270792709e-14
4331.0173,9.379046639383198e-14
4331.9179,9.350989772971653e-14
4332.8181,9.341351510287917e-14
4333.7182,9.344937492209601e-14
4334.6184,9.447905148528238e-14
4335.5185,1.0202398410824843e-13
4336.4191,1.3777291423769563e-13
4337.3193,2.643774369838095e-13
4338.2194,6.031551016106969e-13
4339.1195,1.2751705681771886e-12
4340.0197,2.2250498576560497e-12
4340.9203,3.086198305594566e-12
4341.8204,3.364224947647909e-12
4342.7206,2.877083169474456e-12
4343.6207,1.938046554884489e-12
4344.5209,1.0445432288054757e-12
4345.4215,4.743257784691182e-13
4346.3216,2.1154033600137778e-13
4347.2218,1.211796024709749e-13
4348.1219,9.764020872713332e-14
4349.022,9.315732194660036e-14
4349.9227,9.281125976006988e-14
4350.8228,9.285292351112102e-14
4351.723,9.243245810550434e-14
4352.6231,9.182502065324342e-14
4353.5232,9.177576164937118e-14
4354.4239,9.242358644361708e-14
4355.324,9.303731929678339e-14
4356.2241,9.330287733268724e-14
4357.1243,9.363541981979411e-14
4358.0244,9.452993679437979e-14
4358.925,9.771688064494058e-14
4359.8252,1.0947360796483631e-13
4360.7253,1.4389136919804946e-13
4361.6255,2.183429156507244e-13
4362.5256,3.340538809104357e-13
4363.4262,4.5441742876746834e-13
4364.3264,5.153471356015233e-13
4365.2265,4.779431906831245e-13
4366.1266,3.6681736786234295e-13
4367.0268,2.4512540667657227e-13
4367.9274,1.592167568981894e-13
4368.8276,1.160718783306967e-13
4369.7277,1.0019889977134477e-13
4370.6278,9.584862698043315e-14
4371.528,9.488837464401269e-14
4372.4286,9.474738746632168e-14
4373.3287,9.474472165403609e-14
4374.2289,9.456627752617363e-14
4375.129,9.417188860738072e-14
4376.0292,9.388563019123444e-14
4376.9298,9.40301677873978e-14
4377.8299,9.450401074149433e-14
4378.7301,9.490048878731775e-14
4379.6302,9.503220644327641e-14
4380.5303,9.500191775950311e-14
4381.431,9.494238832822509e-14
4382.3311,9.481082074399515e-14
4383.2312,9.423698568709269e-14
4384.1314,9.323080294194472e-14
4385.0315,9.260444295232047e-14
4385.9322,9.288063826135767e-14
4386.8323,9.368270627272127e-14
4387.7324,9.429560802573774e-14
4388.6326,9.445297515680863e-14
4389.5327,9.44007544463457e-14
4390.4333,9.430341491731931e-14
4391.3335,9.422817614189704e-14
4392.2336,9.431327412930842e-14
4393.1338,9.454173021000257e-14
4394.0339,9.463274574717376e-14
4394.9345,9.439417999592134e-14
4395.8347,9.407263295189133e-14
4396.7348,9.411096582457622e-14
4397.6349,9.455347438261988e-14
4398.5351,9.492387843197555e-14
4399.4357,9.490635395602794e-14
4400.3359,9.456304791363263e-14
4401.236,9.41510438158993e-14
4402.1361,9.41046848985043e-14
4403.0363,9.451234703746312e-14
4403.9369,9.474586807078701e-14
4404.837,9.429024583642357e-14
4405.7372,9.367327020233376e-14
4406.6373,9.381732295805812e-14
4407.5375,9.436651499835548e-14
4408.4381,9.447837386944329e-14
4409.3382,9.427182450135387e-14
4410.2384,9.438365045885248e-14
4411.1385,9.475721637351775e-14
4412.0386,9.500987258312565e-14
4412.9393,9.517972663242474e-14
4413.8394,9.527469535312967e-14
4414.7395,9.49784344419643e-14
4415.6397,9.430547141112904e-14
4416.5398,9.385622740639082e-14
4417.4405,9.393418408540004e-14
4418.3406,9.415468618324147e-14
4419.2407,9.438865152310448e-14
4420.1409,9.472515314082894e-14
4421.041,9.500501136893918e-14
4421.9416,9.499983963755083e-14
4422.8418,9.469459805109071e-14
4423.7419,9.445854158955469e-14
4424.6421,9.454089808380406e-14
4425.5422,9.465781517962155e-14
4426.4428,9.459319784213088e-14
4427.343,9.443049171070091e-14
4428.2431,9.434024687537337e-14
4429.1432,9.448778652461827e-14
4430.0434,9.46395394307766e-14
4430.944,9.451506522155404e-14
4431.8442,9.44068324654177e-14
4432.7443,9.45485468963842e-14
4433.6444,9.462385825646828e-14
4434.5446,9.436987976903054e-14
4435.4452,9.392665415788289e-14
4436.3453,9.367446971119529e-14
4437.2455,9.389569494940565e-14
4438.1456,9.438376572749017e-14
4439.0458,9.476191893864107e-14
4439.9464,9.491787466540153e-14
4440.8465,9.486802259524727e-14
4441.7467,9.459266820574437e-14
4442.6468,9.416415669980016e-14
4443.5469,9.378411928289769e-14
4444.4476,9.363346076385295e-14
4445.3477,9.386672263348322e-14
4446.2479,9.434002925118489e-14
4447.148,9.459114438340599e-14
4448.0481,9.450634312596753e-14
4448.9488,9.442031342989681e-14
4449.8489,9.447514384155872e-14
4450.749,9.438153474652639e-14
4451.6492,9.421166085103328e-14
4452.5493,9.431194867425188e-14
4453.4499,9.446307425744381e-14
4454.3501,9.429370164034154e-14
4455.2502,9.380161370656694e-14
4456.1504,9.339858994830603e-14
4457.0505,9.351208603734972e-14
4457.9511,9.380903698853763e-14
4458.8513,9.389278827024343e-14
4459.7514,9.381161052112046e-14
4460.6516,9.376060846477228e-14
4461.5517,9.37494922722637e-14
4462.4523,9.360882211652641e-14
4463.3525,9.359567190810439e-14
4464.2526,9.386746849370923e-14
4465.1527,9.411763529818581e-14
4466.0529,9.439950780831553e-14
4466.9535,9.576363610646485e-14
4467.8536,1.0142152963339445e-13
4468.7538,1.1919927332524173e-13
4469.6539,1.6113411721429186e-13
4470.5541,2.335363047412673e-13
4471.4547,3.198353803200093e-13
4472.3548,3.783842076655623e-13
4473.255,3.728156890406453e-13
4474.1551,3.069245905964351e-13
4475.0553,2.2076011541898596e-13
4475.9559,1.5287740247565571e-13
4476.856,1.1543580672767314e-13
4477.7562,1.00341192958899e-13
4478.6563,9.584204515072442e-14
4479.5564,9.47058742388604e-14
4480.4571,9.415605860755024e-14
4481.3572,9.35559385746523e-14
4482.2573,9.310122211724796e-14
4483.1575,9.312555345151475e-14
4484.0576,9.35712371113628e-14
4484.9583,9.408525531000968e-14
4485.8584,9.438430216353624e-14
4486.7585,9.444769016174403e-14
4487.6587,9.443681487554212e-14
4488.5588,9.429174394097251e-14
4489.4594,9.395801515886536e-14
4490.3596,9.370348354303751e-14
4491.2597,9.370454969669941e-14
4492.1599,9.390263292117268e-14
4493.06,9.41499342565974e-14
4493.9606,9.425917738904351e-14
4494.8608,9.409986975070325e-14
4495.7609,9.384178130722566e-14
4496.6611,9.37895271682697e-14
4497.5612,9.390667543518134e-14
4498.4618,9.406591508401194e-14
4499.362,9.426273968906123e-14
4500.2621,9.439384626705339e-14
4501.1622,9.427339160467442e-14
4502.0624,9.396855922474495e-14
4502.963,9.389680561337082e-14
4503.8631,9.421214455659265e-14
4504.7633,9.457765356486303e-14
4505.6634,9.471109156419384e-14
4506.5636,9.466995613150983e-14
4507.4642,9.455962721191922e-14
4508.3643,9.443111147100123e-14
4509.2645,9.434645938429525e-14
4510.1646,9.436080602477395e-14
4511.0648,9.448366800253676e-14
4511.9654,9.458938467983118e-14
4512.8655,9.44910736093664e-14
4513.7657,9.429596891975358e-14
4514.6658,9.417509052035688e-14
4515.5659,9.406635607908655e-14
4516.4666,9.402702120718261e-14
4517.3667,9.407266407870112e-14
4518.2669,9.401240152271446e-14
4519.167,9.388795550368018e-14
4520.0671,9.389453200497723e-14
4520.9678,9.400249777868815e-14
4521.8679,9.405604564298988e-14
4522.768,9.389999040340785e-14
4523.6682,9.359133340226114e-14
4524.5683,9.350251010806668e-14
4525.4689,9.363386427988266e-14
4526.3691,9.360783601293298e-14
4527.2692,9.344027004810502e-14
4528.1694,9.324211919361536e-14
4529.0695,9.304042717335503e-14
4529.9701,9.293147015092556e-14
4530.8703,9.300554131144036e-14
4531.7704,9.31584824315278e-14
4532.6706,9.334590966865683e-14
4533.5707,9.33682120345535e-14
4534.4713,9.302925423072893e-14
4535.3715,9.267463051359779e-14
4536.2716,9.264693212432161e-14
4537.1717,9.304063777797165e-14
4538.0719,9.366425809191636e-14
4538.9725,9.404976146846519e-14
4539.8727,9.407881856609071e-14
4540.7728,9.391966601421852e-14
4541.6729,9.374034318669102e-14
4542.5731,9.370648685572839e-14
4543.4737,9.381985674702302e-14
4544.3738,9.383228318627772e-14
4545.274,9.359610415830853e-14
4546.1741,9.341332718905988e-14
4547.0743,9.347214689666969e-14
4547.9749,9.35262896330604e-14
4548.875,9.337161345727057e-14
4549.7752,9.29504141709704e-14
4550.6753,9.261095855712809e-14
4551.5754,9.286314452094539e-14
4552.4761,9.333025137691759e-14
4553.3762,9.344728695971709e-14
4554.2764,9.329849359097345e-14
4555.1765,9.308995713581997e-14
4556.0766,9.294203500679039e-14
4556.9773,9.299330963176822e-14
4557.8774,9.333017303530647e-14
4558.7775,9.36484227450498e-14
4559.6777,9.373380809294132e-14
4560.5778,9.379382722530414e-14
4561.4785,9.388267451718159e-14
4562.3786,9.391655804314054e-14
4563.2787,9.379859961853018e-14
4564.1789,9.345050727286416e-14
4565.079,9.310850626894068e-14
4565.9796,9.309453506012367e-14
4566.8798,9.329421602766271e-14
4567.7799,9.353239917118374e-14
4568.6801,9.37417944565084e-14
4569.5802,9.383861484627125e-14
4570.4808,9.379155650168938e-14
